HourUTC;HourDK;CentralPowerMWhDK1;CommercialPowerMWhDK1;HydroPowerMWhDK1;LocalPowerMWhDK1;LocalPowerSelfConMWhDK1;OffshoreWindGe100MW_MWhDK1;OffshoreWindLt100MW_MWhDK1;OnshoreWindGe50kW_MWhDK1;OnshoreWindLt50kW_MWhDK1;SolarPowerGe10Lt40kW_MWhDK1;SolarPowerGe40kW_MWhDK1;SolarPowerLt10kW_MWhDK1;SolarPowerSelfConMWhDK1;UnknownProdMWhDK1;GrossConsumptionMWhDK1;PowerToHeatMWhDK1;GridLossTransmissionMWhDK1;DK1_EUR/MWh
2024-02-20 16:00:00;2024-02-20 17:00:00;606,582793;55,137742;4,496680;303,012821;26,778482;889,334271;211,948364;1510,178443;6,580106;0,053834;4,833308;0,401531;1,019012;0,000004;3175,504905;108,302763;80,342614;68,769997
2024-02-20 17:00:00;2024-02-20 18:00:00;589,312656;55,822926;4,470386;311,215931;26,785855;945,388304;215,333377;1780,579894;7,732805;0,052319;0,333823;0,370202;0,000000;0,000015;3170,204281;132,302637;83,617158;67,489998
2024-02-20 18:00:00;2024-02-20 19:00:00;560,221520;56,190885;4,459413;294,176823;28,438352;1074,356779;206,670677;2226,229693;9,582451;0,040351;0,458000;0,271743;0,000000;0,000003;3044,799190;163,613067;94,050743;55,650002
2024-02-20 19:00:00;2024-02-20 20:00:00;411,421644;56,514862;4,448781;275,820734;28,670663;1096,972555;201,153285;2332,770623;9,958417;0,035899;0,390873;0,220262;0,000000;0,000002;2911,381753;182,577847;83,099530;52,570000
2024-02-20 20:00:00;2024-02-20 21:00:00;427,915098;55,339525;4,445459;247,061890;28,090159;1102,555320;206,745775;2038,196779;8,928397;0,034366;0,356126;0,183409;0,000000;0,000001;2819,964300;227,420987;80,378879;51,540001
2024-02-20 21:00:00;2024-02-20 22:00:00;390,492572;55,139436;4,447699;192,764526;27,405532;1052,076611;215,340052;1904,845196;8,694647;0,025018;0,411674;0,143996;0,000000;0,000001;2708,079540;264,036512;78,087808;49,060001
2024-02-20 22:00:00;2024-02-20 23:00:00;341,712542;49,858018;3,881069;150,753059;27,646795;1096,618905;220,554921;2027,464853;8,975446;0,034753;0,356250;0,129639;0,000000;0,000003;2639,029005;299,756359;83,355148;49,610001
2024-02-20 23:00:00;2024-02-21 00:00:00;393,882375;49,901171;3,857244;135,999565;22,370543;1113,379014;222,742797;2108,746201;8,927163;0,025837;0,417537;0,110145;0,000000;0,000003;2804,513785;427,818225;87,911051;48,580002
2024-02-21 00:00:00;2024-02-21 01:00:00;370,723536;50,137527;3,852851;136,222231;23,475095;1105,119389;223,897950;2222,764440;9,475592;0,029555;0,384915;0,109104;0,000000;0,000001;2724,733151;374,740262;95,011248;46,910000
2024-02-21 01:00:00;2024-02-21 02:00:00;335,503080;50,999319;3,853151;137,150486;23,919615;1103,393860;224,876746;2454,607807;9,827130;0,039543;0,427050;0,102544;0,000000;0,000001;2851,026216;539,142489;92,900010;46,840000
2024-02-21 02:00:00;2024-02-21 03:00:00;337,665350;50,713118;3,852329;139,147844;24,905977;1117,693444;229,249435;2685,564176;10,834520;0,036938;0,585998;0,119055;0,000000;0,000001;2876,831024;541,244052;93,669865;44,770000
2024-02-21 03:00:00;2024-02-21 04:00:00;321,368085;48,825599;3,847087;143,855662;24,953553;1114,169080;228,984166;2790,493946;11,589504;0,045200;0,513138;0,114275;0,000000;0,000001;2818,578499;493,986125;89,963926;44,660000
2024-02-21 04:00:00;2024-02-21 05:00:00;299,846658;50,384947;3,846809;138,905451;24,070022;1106,846278;217,712040;2793,111787;11,725022;0,039946;0,304120;0,140824;0,000000;0,000001;2906,971684;516,063731;92,528024;46,049999
2024-02-21 05:00:00;2024-02-21 06:00:00;315,839004;54,047199;3,846317;188,365674;25,872100;1086,104679;181,287441;2816,645857;11,880122;0,040201;0,298271;0,173270;0,000000;0,000001;3106,950679;392,780264;89,405194;49,320000
2024-02-21 06:00:00;2024-02-21 07:00:00;458,253640;56,063621;3,842545;287,869738;30,561184;909,292628;139,978125;2565,799505;10,833608;0,042901;4,498409;0,192606;0,236696;0,000002;3270,983564;231,821414;82,449514;53,389999
2024-02-21 07:00:00;2024-02-21 08:00:00;590,793525;58,703861;3,847345;295,253209;33,314027;792,699620;151,169223;2137,660012;9,108669;0,375060;107,377474;4,404473;12,616640;0,000003;3360,063115;221,546122;89,189921;55,299999
2024-02-21 08:00:00;2024-02-21 09:00:00;612,902648;57,460837;3,059323;291,288834;42,052861;708,975887;124,045646;1692,185380;7,066906;2,196129;390,904962;25,768720;39,300484;0,000013;3308,777572;197,982455;83,247240;59,509998
2024-02-21 09:00:00;2024-02-21 10:00:00;549,787016;56,236862;3,867070;289,468766;58,871936;785,491862;108,955925;1198,613084;5,539793;6,100405;655,873779;64,849100;69,398170;0,000042;3282,791434;170,809020;74,550953;57,220001
2024-02-21 10:00:00;2024-02-21 11:00:00;577,724958;53,371253;3,879195;274,649969;69,872565;638,631324;70,938744;1034,735296;5,894574;10,092172;807,315978;99,729172;77,947975;0,000059;3218,802870;155,840398;72,215958;57,279999
2024-02-21 11:00:00;2024-02-21 12:00:00;386,708822;53,149489;3,881761;268,345232;65,085931;574,952359;93,373675;1085,009488;6,485025;10,879186;827,475136;106,330142;82,022705;0,000050;3210,140011;232,901873;64,831615;53,009998
2024-02-21 12:00:00;2024-02-21 13:00:00;387,098324;50,023815;3,882504;271,322389;57,808479;636,110158;103,989898;1087,384527;6,204749;7,931881;673,602643;80,739064;73,054733;0,000581;3184,460816;218,174489;67,857177;51,209999
2024-02-21 13:00:00;2024-02-21 14:00:00;401,132670;50,559355;3,888400;273,932708;50,817493;767,020749;164,330117;997,876182;5,988293;5,197163;424,755070;54,566912;68,322388;0,000985;3059,068139;157,771361;70,103414;53,759998
2024-02-21 14:00:00;2024-02-21 15:00:00;480,477204;50,330833;4,001946;277,768863;40,217021;813,726436;181,692047;866,980973;4,849586;1,854437;181,230808;18,876468;42,451733;0,000388;3007,977748;153,259884;68,479812;51,310001
2024-02-21 15:00:00;2024-02-21 16:00:00;652,821930;52,904162;4,168352;295,504027;31,217993;758,064469;191,428368;1002,933169;4,705257;0,233033;51,967557;1,970190;16,504374;0,000003;3006,564279;127,112789;84,202309;54,930000
2024-02-21 16:00:00;2024-02-21 17:00:00;691,458911;52,673414;4,168808;305,821724;27,508171;793,940690;197,763483;1284,006980;5,379346;0,051982;3,169873;0,461804;2,881706;0,000000;3197,823514;119,295382;96,116508;57,410000
2024-02-21 17:00:00;2024-02-21 18:00:00;607,319308;52,928668;4,170670;305,628584;26,855085;879,374307;193,855585;1570,075243;6,369103;0,045536;0,303212;0,434955;0,000000;0,000002;3208,641252;166,701959;98,031671;64,620003
2024-02-21 18:00:00;2024-02-21 19:00:00;629,434883;53,076905;4,172946;298,213006;27,696246;1030,663752;198,672752;1806,776098;7,495873;0,037425;0,357403;0,341491;0,000000;0,000001;2980,827313;123,244048;99,880274;53,959999
2024-02-21 19:00:00;2024-02-21 20:00:00;509,652038;51,374811;4,167382;274,079009;29,063727;1088,340672;206,498688;2010,499626;8,245355;0,032676;0,443877;0,259506;0,000000;0,000003;2874,221873;155,347193;85,299469;50,860001
2024-02-21 20:00:00;2024-02-21 21:00:00;427,817422;50,451120;4,172527;155,637563;23,708608;1112,851774;211,969729;2192,422701;8,816430;0,032786;0,402589;0,225013;0,000000;0,000001;2904,298819;302,546021;86,475036;45,980000
2024-02-21 21:00:00;2024-02-21 22:00:00;333,914394;46,544654;4,177707;138,124646;23,663462;1110,833786;214,577678;2355,926174;9,538773;0,025332;0,430354;0,184744;0,000000;0,000001;2806,228533;348,133799;93,175287;41,709999
2024-02-21 22:00:00;2024-02-21 23:00:00;300,174745;46,096056;4,178388;125,854765;23,504889;1115,702931;219,074144;2410,156640;9,845455;0,026316;0,481744;0,153246;0,000000;0,000000;2816,969876;451,072095;97,778725;35,220001
2024-02-21 23:00:00;2024-02-22 00:00:00;317,872498;46,041935;4,175668;120,740316;42,982410;1110,661340;215,578515;2404,088149;10,050558;0,027120;0,422469;0,123855;0,000000;0,210132;2951,386476;514,589480;93,217428;30,469999
2024-02-22 00:00:00;2024-02-22 01:00:00;263,820546;46,728002;4,183020;122,188969;43,375517;1112,325794;216,219299;2403,045356;9,978185;0,020291;0,394385;0,107954;0,000000;0,351331;3056,683130;604,858720;88,609031;27,420000
2024-02-22 01:00:00;2024-02-22 02:00:00;252,439830;46,919915;4,180112;122,539256;43,482910;1055,405471;214,340738;2272,157005;9,484624;0,018794;0,394691;0,099374;0,000000;0,251190;2882,475586;514,066235;79,943217;27,070000
2024-02-22 02:00:00;2024-02-22 03:00:00;320,508424;46,424605;4,181173;123,598453;42,272812;738,385577;144,210489;1913,425267;8,110726;0,013909;0,377354;0,089375;0,000000;0,118901;2729,651526;488,095062;65,776406;27,950001
2024-02-22 03:00:00;2024-02-22 04:00:00;354,042181;45,914747;4,177337;130,303304;36,785720;526,448416;94,120238;1385,943995;5,951274;0,009735;0,348901;0,084661;0,000000;0,075821;2607,768129;437,403653;55,769220;37,000000
2024-02-22 04:00:00;2024-02-22 05:00:00;444,821298;49,939289;4,177578;139,497223;35,459841;441,835878;45,516766;932,751373;3,596133;0,010981;0,223095;0,090490;0,000000;0,228382;2629,288574;354,948008;64,716791;47,910000
2024-02-22 05:00:00;2024-02-22 06:00:00;637,593971;52,752436;4,179473;192,233286;38,474702;416,465106;32,429913;690,565670;2,569550;0,012818;0,123153;0,121817;0,000000;0,395191;2760,897464;140,378467;71,029448;63,070000
2024-02-22 06:00:00;2024-02-22 07:00:00;659,830473;57,444241;4,179789;326,214532;47,585624;467,034197;51,385278;598,986345;2,536224;0,013115;1,340190;0,123763;1,821302;0,519203;3053,789303;97,639724;71,275367;75,000000
2024-02-22 07:00:00;2024-02-22 08:00:00;629,127567;59,490721;4,252260;357,508921;51,245049;499,131656;52,413668;654,778458;2,843915;0,059036;33,234269;0,506438;6,626699;0,368402;3162,927773;78,771588;75,623420;81,910004
2024-02-22 08:00:00;2024-02-22 09:00:00;718,231553;58,908666;4,322366;354,717419;56,996550;506,331595;42,572377;603,559038;2,569719;0,340721;107,871590;3,551780;19,611088;0,384143;3199,963645;100,049882;72,287965;74,000000
2024-02-22 09:00:00;2024-02-22 10:00:00;628,916911;62,729722;4,473345;453,458115;63,440737;520,910988;47,065677;520,462394;2,780583;1,095578;228,350491;12,427838;39,097473;0,364024;3204,277008;81,855685;70,941142;69,440002
2024-02-22 10:00:00;2024-02-22 11:00:00;596,491978;54,493884;4,476294;302,966704;57,678674;683,376712;83,189715;443,371590;3,114228;2,639876;371,816057;30,445820;76,114883;0,345470;3304,916020;169,713739;73,015853;67,250000
2024-02-22 11:00:00;2024-02-22 12:00:00;473,043130;50,362722;4,466815;265,758194;63,545624;759,207026;80,287671;426,303409;3,253219;4,761399;517,164582;50,959453;78,054085;0,263196;3267,734844;188,929940;81,073076;59,570000
2024-02-22 12:00:00;2024-02-22 13:00:00;474,729651;66,141923;4,462934;343,997786;69,101278;738,535133;99,352841;504,722012;3,277997;5,186387;495,016118;51,993929;79,308594;0,374678;3154,876853;95,299775;81,596782;57,470001
2024-02-22 13:00:00;2024-02-22 14:00:00;485,495601;68,265010;4,471695;365,785884;65,986326;680,045186;81,289948;561,768354;3,178980;3,608848;292,737731;34,588718;49,124317;0,359635;3072,624855;105,224214;81,693594;56,400002
2024-02-22 14:00:00;2024-02-22 15:00:00;508,858437;50,769887;4,474000;227,626115;50,823073;671,128349;108,006101;591,467620;3,579374;1,746883;175,675653;16,181591;35,654995;0,472723;3027,002845;135,388638;76,509231;63,099998
2024-02-22 15:00:00;2024-02-22 16:00:00;540,475642;52,917828;4,468464;224,020981;46,025733;789,565548;131,191177;660,991039;3,698463;0,460533;75,293536;3,965343;19,648724;0,488824;3019,752758;135,838333;69,557129;60,930000
2024-02-22 16:00:00;2024-02-22 17:00:00;586,423295;54,436528;4,462442;225,424624;43,601123;855,399855;181,313155;744,958218;2,983685;0,051633;17,758219;0,411606;2,345367;0,452790;3129,798756;86,356918;68,268547;61,759998
2024-02-22 17:00:00;2024-02-22 18:00:00;521,351640;53,524118;4,463539;220,574484;46,128386;994,541744;211,838968;1119,495214;3,947360;0,022201;0,145632;0,277657;0,000000;0,251264;3129,652736;111,977291;66,148416;59,910000
2024-02-22 18:00:00;2024-02-22 19:00:00;462,361562;52,651244;4,464544;178,433631;43,456353;1067,406816;225,162504;1734,033477;6,597766;0,027344;0,267777;0,211183;0,000000;0,454772;3001,610078;153,431504;70,389379;52,419998
2024-02-22 19:00:00;2024-02-22 20:00:00;432,520395;46,696840;4,463325;159,234507;44,152551;1099,943231;232,268751;2171,902341;8,332001;0,020740;0,379724;0,184485;0,000000;0,314350;2981,157967;265,702993;81,724467;42,450001
2024-02-22 20:00:00;2024-02-22 21:00:00;348,891535;42,400328;4,464684;124,808204;44,786263;1114,871958;234,203022;2526,562766;9,301491;0,019401;0,406392;0,177665;0,000000;0,218992;3068,693583;445,821022;85,609554;24,480000
2024-02-22 21:00:00;2024-02-22 22:00:00;199,513670;34,927021;4,397469;100,667228;45,902804;1118,053747;234,252449;2890,879176;10,781565;0,025004;0,359788;0,173976;0,000000;0,318603;3088,873586;560,646473;98,517295;12,060000
2024-02-22 22:00:00;2024-02-22 23:00:00;238,452038;32,874877;4,335567;94,897125;45,590444;1117,101965;234,036865;2978,465060;11,592413;0,026640;0,423498;0,128318;0,000000;0,197090;3248,291109;810,700367;97,174349;1,950000
2024-02-22 23:00:00;2024-02-23 00:00:00;165,053534;32,762354;4,343286;78,536023;45,658214;1059,267153;233,008919;3030,892343;11,778406;0,031703;0,531745;0,129852;0,000000;0,142052;3387,567774;941,033098;95,502685;9,230000
2024-02-23 00:00:00;2024-02-23 01:00:00;121,911032;32,899550;4,360552;77,006452;45,798923;1101,790816;227,742099;3006,400463;11,068462;0,035059;0,558018;0,119027;0,000000;0,201552;3423,525181;931,386102;93,786734;1,500000
2024-02-23 01:00:00;2024-02-23 02:00:00;120,693084;32,472873;4,362227;76,365318;46,614263;1006,782569;141,346827;2902,378702;10,369930;0,039648;0,547149;0,123047;0,000000;0,145411;3526,872935;1040,949325;87,510357;1,190000
2024-02-23 02:00:00;2024-02-23 03:00:00;132,537874;32,857843;4,372759;75,826720;42,058755;841,907170;121,609135;2641,156471;10,627941;0,039851;0,565307;0,097851;0,000000;0,075612;3466,589407;1027,681670;69,880500;0,100000
2024-02-23 03:00:00;2024-02-23 04:00:00;122,367950;32,416477;4,419188;76,934147;35,884199;845,673329;110,980882;2461,508585;10,308552;0,039186;0,583636;0,117700;0,000000;0,068292;3392,270039;998,066426;74,942116;0,400000
2024-02-23 04:00:00;2024-02-23 05:00:00;147,099323;32,977999;4,500219;77,489391;42,179344;803,480540;139,409606;2432,757082;10,441488;0,043741;0,598228;0,128244;0,000000;0,238512;3427,184341;970,102664;80,030242;1,130000
2024-02-23 05:00:00;2024-02-23 06:00:00;220,539812;41,876787;4,517839;93,532003;45,173803;937,429737;187,616696;2523,921254;9,076084;0,051114;0,592744;0,166163;0,000000;0,369381;3263,813394;511,372043;79,873813;39,680000
2024-02-23 06:00:00;2024-02-23 07:00:00;412,203834;46,222216;4,619510;110,942802;45,643991;1073,591211;200,706371;2559,241034;8,524223;0,064890;6,388694;0,202235;0,332791;0,272741;3246,038779;182,001232;79,305109;57,060001
2024-02-23 07:00:00;2024-02-23 08:00:00;572,423745;47,043930;4,499057;112,005083;49,268561;1093,722215;203,054474;2767,022039;9,599646;0,290881;103,515186;3,281559;11,330507;0,286774;3408,557473;203,091776;85,290088;51,959999
2024-02-23 08:00:00;2024-02-23 09:00:00;551,689308;48,659633;4,500160;105,869782;60,025226;1093,005802;215,760565;3068,142457;10,513058;1,611864;235,519887;18,763860;32,023220;0,346944;3444,110181;235,307812;93,370605;50,500000
2024-02-23 09:00:00;2024-02-23 10:00:00;326,590088;48,562993;4,512000;101,651904;72,997710;1078,800537;233,291664;3115,832198;11,493224;4,169434;466,254081;45,551108;54,846886;0,375150;3537,991580;295,719158;97,777932;46,639999
2024-02-23 10:00:00;2024-02-23 11:00:00;314,151083;47,813070;4,231345;99,712102;81,445832;1112,060854;231,739410;3172,939677;11,952266;6,443220;556,693462;61,485380;71,730553;0,320422;3642,624901;419,233774;98,945206;41,650002
2024-02-23 11:00:00;2024-02-23 12:00:00;290,809576;46,248626;4,643163;77,155948;84,743597;1106,885112;232,786934;3154,014474;12,423787;8,215087;647,136936;78,764943;69,113319;0,595990;3573,375310;473,047446;102,681931;37,099998
2024-02-23 12:00:00;2024-02-23 13:00:00;295,086539;48,577565;4,631294;75,871771;78,909881;1098,116327;232,981493;3130,412227;12,427508;7,006200;545,636914;66,581202;67,019379;0,324630;3491,997575;463,719732;106,428973;33,599998
2024-02-23 13:00:00;2024-02-23 14:00:00;306,986810;54,617114;4,605672;89,179398;70,008473;1097,681911;230,034610;3051,632051;12,209436;4,656083;381,341262;41,588709;70,523041;0,490780;3391,166556;461,218786;101,256836;39,080002
2024-02-23 14:00:00;2024-02-23 15:00:00;357,979577;48,001493;4,499589;143,364440;60,365960;1052,533289;229,419617;2951,169293;11,736298;2,077750;247,684611;18,374828;46,152695;0,531385;3156,407075;296,258348;100,973445;48,570000
2024-02-23 15:00:00;2024-02-23 16:00:00;558,354285;47,027774;4,492663;180,778872;49,614258;893,458196;205,775844;2621,822561;10,735641;0,368522;60,858829;3,019618;17,308565;0,296135;3083,470574;226,861764;89,323261;49,990002
2024-02-23 16:00:00;2024-02-23 17:00:00;640,520628;47,470728;4,485348;186,723117;46,607735;613,306644;137,848498;2363,625063;9,326273;0,060448;6,276822;0,433543;0,338541;0,644330;3202,810454;228,048567;79,791651;53,279999
2024-02-23 17:00:00;2024-02-23 18:00:00;606,037793;46,966661;4,483389;217,728641;44,318753;780,044159;146,830114;2018,197070;7,535555;0,054046;0,578858;0,373423;0,050316;0,354439;3124,131280;187,167679;74,970205;57,020000
2024-02-23 18:00:00;2024-02-23 19:00:00;535,780083;47,271395;4,481073;227,152471;46,645633;899,054323;137,406372;1785,987074;5,660618;0,039519;0,329672;0,265610;0,000000;0,696082;2859,502416;79,185769;88,327941;55,209999
2024-02-23 19:00:00;2024-02-23 20:00:00;536,939287;46,017324;4,482677;229,939992;47,409351;861,078795;133,014576;1636,463113;5,023214;0,029020;0,219668;0,188206;0,000000;0,214162;2712,729472;102,771449;91,576470;54,810001
2024-02-23 20:00:00;2024-02-23 21:00:00;519,133141;48,035780;4,481650;216,352072;47,143672;817,648174;143,912176;1519,153305;5,151129;0,019360;0,207774;0,145167;0,000000;0,338672;2692,188137;168,296000;99,647104;53,160000
2024-02-23 21:00:00;2024-02-23 22:00:00;495,369866;46,237017;4,490038;224,361269;45,421358;846,805190;116,972063;1318,137493;4,426074;0,016894;0,187238;0,118426;0,000000;0,309542;2478,582094;89,406593;107,768853;54,049999
2024-02-23 22:00:00;2024-02-23 23:00:00;532,238538;45,815896;4,497403;240,695092;44,817875;729,067096;98,655275;1160,115389;3,646509;0,011757;0,106938;0,102002;0,000000;0,211152;2345,812755;60,188306;105,749265;57,240002
2024-02-23 23:00:00;2024-02-24 00:00:00;521,741936;47,244726;4,499989;221,731124;43,571547;608,926033;102,991974;974,547013;3,110927;0,010707;0,102012;0,088813;0,000000;0,310893;2399,341065;142,625937;81,286917;66,470001
2024-02-24 00:00:00;2024-02-24 01:00:00;492,901045;48,702308;4,499244;220,848408;40,938942;601,284454;84,189741;863,001143;2,444319;0,006383;0,089610;0,069660;0,000000;0,190940;2401,918645;166,332883;74,929422;63,900002
2024-02-24 01:00:00;2024-02-24 02:00:00;455,892546;48,658104;4,499690;213,311095;38,547600;541,008062;71,354175;757,582808;1,794296;0,004899;0,087397;0,064450;0,000000;0,102964;2390,911609;182,567322;67,825767;59,500000
2024-02-24 02:00:00;2024-02-24 03:00:00;386,717305;48,101276;4,497848;214,771628;38,344706;414,480598;54,683933;650,892336;1,234716;0,004162;0,036450;0,074067;0,000000;0,000005;2285,751972;114,535700;64,132594;55,200001
2024-02-24 03:00:00;2024-02-24 04:00:00;378,006433;48,371546;4,497845;247,142816;37,669078;408,084228;79,933103;642,256852;1,256907;0,003474;0,047385;0,072173;0,000000;0,023673;2260,596882;137,086597;64,789676;55,389999
2024-02-24 04:00:00;2024-02-24 05:00:00;373,818906;50,292290;4,494638;211,956986;37,762577;405,330952;82,436377;634,761679;1,141985;0,007447;0,062916;0,082763;0,000000;0,171886;2236,063415;135,599882;63,247063;57,099998
2024-02-24 05:00:00;2024-02-24 06:00:00;539,587031;51,726753;4,499280;235,582592;39,514629;420,061512;97,680919;656,767266;1,210292;0,014692;0,060046;0,105535;0,000000;0,047544;2358,984513;177,410816;67,271930;61,669998
2024-02-24 06:00:00;2024-02-24 07:00:00;559,680415;52,112492;4,492756;253,862916;39,940398;414,768983;89,434051;553,991034;1,021360;0,025054;8,751735;0,180475;0,447863;0,293553;2468,099030;122,819536;64,246909;66,110001
2024-02-24 07:00:00;2024-02-24 08:00:00;608,599726;53,741538;4,199813;236,325573;45,135413;380,321156;81,817905;433,274215;0,669188;0,497212;119,772147;3,774336;15,098630;0,421769;2577,737242;97,008978;58,444272;64,400002
2024-02-24 08:00:00;2024-02-24 09:00:00;441,822970;52,721860;4,192592;237,345980;53,471095;377,038204;50,497458;352,101058;0,753566;2,108617;254,656966;16,752330;40,682453;0,477136;2627,279959;85,198616;56,428513;57,599998
2024-02-24 09:00:00;2024-02-24 10:00:00;387,183049;50,656320;4,193895;187,442436;64,012874;348,619826;51,129388;299,708134;1,049730;3,885598;375,003237;31,595003;48,296936;0,481733;2832,969114;266,696750;47,978532;49,160000
2024-02-24 10:00:00;2024-02-24 11:00:00;395,652341;49,263564;4,193249;129,389936;64,428932;348,541244;75,975994;327,780200;1,431438;5,968812;423,019295;45,701584;56,788536;0,578879;2828,028918;266,078577;52,309510;45,840000
2024-02-24 11:00:00;2024-02-24 12:00:00;361,169283;46,111315;4,191162;112,825947;68,883321;388,814108;80,154103;352,383032;1,770588;6,924231;446,651812;49,037370;58,266567;0,605381;2908,531531;375,846170;55,099944;40,320000
2024-02-24 12:00:00;2024-02-24 13:00:00;297,539825;46,182208;4,191451;107,427378;69,839351;438,757789;79,824346;405,632067;1,915126;6,468305;436,708056;45,304230;47,894215;0,574530;3029,705846;530,704769;68,411895;32,220001
2024-02-24 13:00:00;2024-02-24 14:00:00;311,190933;47,481988;4,195943;124,894827;63,473447;359,848654;69,444457;496,206004;2,175612;4,701202;361,317921;34,194121;47,543724;0,388274;2893,632878;442,740807;58,042861;37,599998
2024-02-24 14:00:00;2024-02-24 15:00:00;381,364098;48,956497;4,195963;222,754142;57,085127;340,181475;68,315029;481,803857;2,291619;2,161036;279,874440;16,503342;50,929131;0,407874;2639,841298;204,917814;43,399160;45,000000
2024-02-24 15:00:00;2024-02-24 16:00:00;415,140884;51,884024;4,192220;311,168514;48,773625;464,453519;71,785272;498,898181;2,245419;0,449920;97,359842;3,796067;27,129354;0,462155;2572,524148;96,359061;45,521530;55,950001
2024-02-24 16:00:00;2024-02-24 17:00:00;498,152578;55,889026;4,192107;360,913588;40,444332;530,177122;55,272236;486,523093;1,813079;0,052983;12,736774;0,450898;3,619718;0,353082;2730,018255;74,209154;56,755845;71,669998
2024-02-24 17:00:00;2024-02-24 18:00:00;527,221854;56,320321;4,221967;345,466887;39,693220;417,676425;38,799846;451,846866;1,484159;0,037233;0,065458;0,327668;0,000000;0,374963;3016,624982;300,149949;63,737457;80,000000
2024-02-24 18:00:00;2024-02-24 19:00:00;595,110919;74,362917;4,480773;614,924559;46,912752;373,971657;44,087847;491,087950;1,636760;0,025408;0,078470;0,217732;0,000000;0,474704;2568,917935;46,261278;72,538166;74,129997
2024-02-24 19:00:00;2024-02-24 20:00:00;549,861347;51,415787;4,489366;336,319403;37,994867;301,141862;44,379575;483,654311;1,223704;0,024027;0,177009;0,164713;0,000000;0,446682;2501,891252;115,250031;66,216750;65,169998
2024-02-24 20:00:00;2024-02-24 21:00:00;517,554720;47,891958;4,486702;289,910625;37,725309;289,313617;68,878804;447,852792;0,806245;0,016264;0,132679;0,130398;0,000000;0,209892;2465,993778;150,922591;75,257777;59,939999
2024-02-24 21:00:00;2024-02-24 22:00:00;438,821078;53,130259;4,487202;393,027028;46,358267;295,567601;71,640632;478,400261;1,071295;0,012096;0,104073;0,110223;0,000000;0,265492;2317,197223;89,004392;75,795321;56,000000
2024-02-24 22:00:00;2024-02-24 23:00:00;426,052956;47,901941;4,490774;244,921067;38,995610;145,541645;35,221744;472,168471;1,045493;0,011694;0,173389;0,094316;0,000000;0,525804;2346,018559;196,095314;61,772933;52,200001
2024-02-24 23:00:00;2024-02-25 00:00:00;509,695293;48,533574;4,492997;231,128661;38,903084;294,622887;46,071690;464,655284;1,263368;0,009431;0,213847;0,074721;0,000000;0,141463;2375,781956;224,172930;62,887235;56,570000
2024-02-25 00:00:00;2024-02-25 01:00:00;463,426828;47,398095;4,497567;220,755772;37,168457;464,883898;87,355940;507,286311;1,376062;0,007150;0,246214;0,062823;0,000000;0,304021;2348,700470;209,825582;68,993816;55,439999
2024-02-25 01:00:00;2024-02-25 02:00:00;418,718192;47,817069;4,495755;219,254643;37,783804;533,896677;95,244514;475,576955;1,213843;0,006642;0,257120;0,060358;0,000000;0,085013;2346,559989;233,599184;64,181220;55,380001
2024-02-25 02:00:00;2024-02-25 03:00:00;352,618908;47,350173;4,496960;135,706662;38,253106;558,480381;92,601412;423,231904;1,024113;0,004013;0,125846;0,055587;0,000000;0,015341;2342,758869;257,080993;70,829886;54,889999
2024-02-25 03:00:00;2024-02-25 04:00:00;386,677984;47,264561;4,491640;123,361543;37,855919;522,113478;55,548827;385,550246;0,827648;0,005230;0,151944;0,064875;0,000000;0,095903;2245,759106;212,126357;78,026687;55,189999
2024-02-25 04:00:00;2024-02-25 05:00:00;431,643487;46,196056;4,495235;132,974435;37,189280;445,925717;46,143302;376,182420;0,727282;0,009704;0,201891;0,075605;0,000000;0,031863;2250,874253;226,650457;75,175370;55,070000
2024-02-25 05:00:00;2024-02-25 06:00:00;539,644689;47,442541;4,489896;147,534967;35,939203;452,388748;42,250285;424,515396;0,657679;0,014840;0,110794;0,098111;0,000000;0,097134;2348,600571;264,573820;70,799507;56,709999
2024-02-25 06:00:00;2024-02-25 07:00:00;524,166709;51,350344;4,486590;158,917916;38,113434;474,243902;36,867207;485,850954;0,722133;0,023672;10,573877;0,204632;0,540109;0,255604;2449,102025;222,287716;68,228512;59,919998
2024-02-25 07:00:00;2024-02-25 08:00:00;549,587115;53,164447;4,488885;158,879211;42,358317;518,406889;64,658023;517,791798;0,980715;0,334878;96,543040;3,058080;18,066719;0,228089;2592,869146;207,615468;65,058630;61,580002
2024-02-25 08:00:00;2024-02-25 09:00:00;552,389763;48,205301;4,492861;158,643594;51,484330;482,953233;53,058584;490,622717;1,422987;1,419743;204,674184;11,699169;35,311909;0,249059;2670,114599;198,893887;53,988339;61,820000
2024-02-25 09:00:00;2024-02-25 10:00:00;579,322635;45,749599;4,493038;141,033004;51,549699;323,805723;46,712762;408,887077;1,979783;2,542265;252,714798;18,741202;34,941746;0,237752;2712,594488;215,991800;55,806146;56,310001
2024-02-25 10:00:00;2024-02-25 11:00:00;539,594366;44,763316;4,495336;124,877891;49,658975;125,854866;52,589448;303,722141;1,755626;2,658196;272,712107;20,046490;43,445835;0,389362;2762,469514;241,975223;55,733840;54,119999
2024-02-25 11:00:00;2024-02-25 12:00:00;471,500829;44,468885;4,501209;113,612028;47,982711;126,623979;38,664550;213,977816;1,031676;2,659237;284,524268;19,471419;52,765884;0,385167;2911,788861;360,848935;52,604992;50,000000
