Timestamp;Wind speed [m/s];Wind direction [deg];Ambient temperature [C];output power [kW];Status;State;Ice detected;IPS;Reference Power;P10 Limit;P90 Limit
2003-01-21 08:50:00;7.759261760634348;212.8;-16.0;579.0;OK;OK;NO;OFF;651.1454007460807;531.3676976351815;776.392613634943
2003-01-21 09:00:00;7.345434466733849;212.1;-16.0;429.0;OK;OK;NO;OFF;549.9405913848536;430.1781995581235;676.4543974067541
2003-01-21 09:10:00;7.862718584109472;211.9;-16.0;694.0;OK;OK;NO;OFF;675.8866934504224;557.0904631079599;801.0112222432302
2003-01-21 09:20:00;8.069632231059721;217.6;-16.0;765.0;OK;OK;NO;OFF;731.4941768461863;610.0591094075681;854.6766431268773
2003-01-21 09:30:00;7.655804937159224;219.1;-16.0;560.0;OK;OK;NO;OFF;626.4041080417389;505.64493216240294;751.7740050266559
2003-01-21 09:40:00;7.86373806140895;217.3;-16.1;676.0;OK;OK;NO;OFF;676.130497439609;557.3439386603538;801.2538172870159
2003-01-21 09:50:00;7.346386873158361;221.4;-16.1;526.0;OK;OK;NO;OFF;550.1866918642244;430.40106815224163;676.693016431552
2003-01-21 10:00:00;7.5533273484585965;217.3;-16.1;557.0;OK;OK;NO;OFF;601.8969954849049;480.1656366281078;727.3884153420046
2003-01-21 10:10:00;7.760267823758832;218.3;-16.1;544.0;OK;OK;NO;OFF;651.3859967880409;531.6178379829385;776.6320166386787
2003-01-21 10:20:00;7.6567975861087145;220.8;-16.1;426.0;OK;OK;NO;OFF;626.641496136473;505.89173730552324;752.0102159903417
2003-01-21 10:30:00;7.449857110808479;222.1;-16.1;527.0;OK;OK;NO;OFF;576.9232556157317;454.6137002856066;702.6167886450135
2003-01-21 10:40:00;7.6567975861087145;220.2;-16.1;769.0;OK;OK;NO;OFF;626.641496136473;505.89173730552324;752.0102159903417
2003-01-21 10:50:00;7.0359761602080075;221.6;-16.1;444.0;OK;OK;NO;OFF;469.9770006097027;357.76317175214683;598.9216997911677
2003-01-21 11:00:00;7.242916635508243;219.6;-16.1;537.0;OK;OK;NO;OFF;523.450128112717;406.18843601887664;650.7692442180905
2003-01-21 11:10:00;6.5186249719574185;218.2;-16.1;317.0;OK;OK;NO;OFF;371.629801060546;274.3889103386111;475.01096974317795
2003-01-21 11:20:00;6.9325059225578896;219.6;-16.1;416.0;OK;OK;NO;OFF;446.74095142200736;337.28418130062596;573.5634021954689
2003-01-21 11:30:00;6.9325059225578896;220.7;-16.1;259.0;OK;OK;NO;OFF;446.74095142200736;337.28418130062596;573.5634021954689
2003-01-21 11:40:00;7.1394463978581255;221.1;-16.1;435.0;OK;OK;NO;OFF;496.71356436121005;381.9758038855118;624.8454720046292
2003-01-21 11:50:00;7.5533273484585965;221.6;-16.1;464.0;OK;OK;NO;OFF;601.8969954849049;480.1656366281078;727.3884153420046
2003-01-21 12:00:00;7.346386873158361;219.9;-16.1;595.0;OK;OK;NO;OFF;550.1866918642244;430.40106815224163;676.693016431552
2003-01-21 12:10:00;7.1394463978581255;222.8;-16.1;604.0;OK;OK;NO;OFF;496.71356436121005;381.9758038855118;624.8454720046292
2003-01-21 12:20:00;6.829035684907772;223.7;-16.1;250.0;OK;OK;NO;OFF;427.96316383164196;321.5603635601222;548.9252940823961
2003-01-21 12:30:00;6.9325059225578896;223.7;-16.1;357.0;OK;OK;NO;OFF;446.74095142200736;337.28418130062596;573.5634021954689
2003-01-21 12:40:00;6.7255654472576545;221.9;-16.1;315.0;OK;OK;NO;OFF;409.18537624127674;305.8365458196186;524.2871859693236
2003-01-21 12:50:00;6.7255654472576545;223.2;-16.1;338.0;OK;OK;NO;OFF;409.18537624127674;305.8365458196186;524.2871859693236
2003-01-21 13:00:00;6.621236702407977;223.1;-16.0;294.0;OK;OK;NO;OFF;390.2517866908092;289.9822653388974;499.44465198772104
2003-01-21 13:10:00;6.621236702407977;223.4;-16.0;424.0;OK;OK;NO;OFF;390.2517866908092;289.9822653388974;499.44465198772104
2003-01-21 13:20:00;6.724693525883102;224.7;-16.0;285.0;OK;OK;NO;OFF;409.02713987554796;305.70404459908525;524.0795659465981
2003-01-21 13:30:00;6.000495761557229;221.7;-16.0;160.0;OK;OK;NO;OFF;284.36820536812536;203.57287123478898;368.3795568301572
2003-01-21 13:40:00;6.000495761557229;220.3;-16.0;179.0;OK;OK;NO;OFF;284.36820536812536;203.57287123478898;368.3795568301572
2003-01-21 13:50:00;6.414323055457728;223.5;-16.0;258.0;OK;OK;NO;OFF;353.5718194543872;259.55185373519976;452.35418105987713
2003-01-21 14:00:00;6.517779878932852;225.1;-16.0;297.0;OK;OK;NO;OFF;371.47643350607035;274.26048607870945;474.809738028844
2003-01-21 14:10:00;5.897038938082105;223.2;-16.0;260.0;OK;OK;NO;OFF;269.61312879333735;193.59760819831257;349.2187390809254
2003-01-21 14:20:00;6.828150349358226;223.6;-16.0;307.0;OK;OK;NO;OFF;427.8024930602866;321.425823859273;548.714479905475
2003-01-21 14:30:00;7.035063996308475;225.2;-16.0;558.0;OK;OK;NO;OFF;469.7412987421363;357.54972014087866;598.6931632603753
2003-01-21 14:40:00;6.000495761557229;224.4;-16.0;246.0;OK;OK;NO;OFF;284.36820536812536;203.57287123478898;368.3795568301572
2003-01-21 14:50:00;5.275614228935327;221.6;-15.9;199.0;OK;OK;NO;OFF;184.12645917283442;133.5948443796258;241.52517026774086
2003-01-21 15:00:00;5.06872739642806;223.1;-15.9;143.0;OK;OK;NO;OFF;157.4276095131508;113.57070713486308;209.82028629686656
2003-01-21 15:10:00;5.379057645188961;221.2;-15.9;197.0;OK;OK;NO;OFF;197.4758840026764;143.6069130020073;257.37761225317826
2003-01-21 15:20:00;5.58594447769623;222.8;-15.9;256.0;OK;OK;NO;OFF;225.2446431700604;163.6020122839845;291.6021985954869
2003-01-21 15:30:00;5.6886508788637045;220.7;-15.8;167.0;OK;OK;NO;OFF;239.89269404812907;173.50491991986192;310.62403367940146
2003-01-21 15:40:00;5.68791424552703;218.7;-15.7;240.0;OK;OK;NO;OFF;239.787634943035;173.4338940459955;310.48760481334966
2003-01-21 15:50:00;4.860581264359462;212.4;-15.7;101.0;OK;OK;NO;OFF;136.49856277927444;97.79891409989624;182.39801982922253
2003-01-21 16:00:00;4.342935922380829;209.7;-15.6;72.0;OK;OK;NO;OFF;90.02650984062814;63.35218477555779;122.03004448604523
2003-01-21 16:10:00;4.342373984621775;207.3;-15.5;75.0;OK;OK;NO;OFF;89.975920027217;63.31620979713209;121.97270936417928
2003-01-21 16:30:00;4.134524743828299;198.9;-15.3;56.0;OK;OK;NO;OFF;71.26378662818024;50.009803824483726;100.76562484527093
2003-01-21 16:40:00;4.031682884904171;198.7;-15.4;37.0;OK;OK;NO;OFF;62.00519816354722;43.42591869407802;90.27255791868684
2003-01-21 16:50:00;3.9283064006758592;187.6;-15.4;58.0;OK;OK;NO;OFF;55.25888227286845;38.613487337763175;81.05764904241451
2003-01-21 17:00:00;4.238435853360795;185.2;-15.4;55.0;OK;OK;NO;OFF;80.61863697928638;56.66214185193698;111.36778857652456
2003-01-21 17:10:00;4.548565306045733;189.0;-15.4;137.0;OK;OK;NO;OFF;108.52422462103621;76.66274749144958;143.855598366761
2003-01-21 17:20:00;4.237887862424007;187.6;-15.3;53.0;OK;OK;NO;OFF;80.56930276246891;56.62705974220011;111.31187646413142
2003-01-21 17:30:00;4.237887862424007;183.8;-15.3;101.0;OK;OK;NO;OFF;80.56930276246891;56.62705974220011;111.31187646413142
2003-01-21 17:40:00;4.444614099615421;182.6;-15.3;104.0;OK;OK;NO;OFF;99.18033503104621;69.86157157763287;132.40437970185238
2003-01-21 17:50:00;4.133990394905537;178.4;-15.2;87.0;OK;OK;NO;OFF;71.2156805668534;49.975595069762406;100.71110464243384
2003-01-21 18:00:00;4.340689914650815;172.6;-15.2;81.0;OK;OK;NO;OFF;89.82430753236444;63.20839646745915;121.80088187001303
2003-01-21 18:10:00;4.341812337589108;160.7;-15.4;93.0;OK;OK;NO;OFF;89.925356387156;63.28025343086649;121.91540390544347
2003-01-21 18:20:00;5.376272552388864;157.0;-15.5;153.0;OK;OK;NO;OFF;197.11646637779947;143.3373497833496;256.9508038236369
2003-01-21 18:30:00;5.893984466088268;154.7;-15.6;252.0;OK;OK;NO;OFF;269.177498095905;193.3030973042738;348.65303273862594
2003-01-21 18:40:00;5.893221836272408;153.5;-15.5;251.0;OK;OK;NO;OFF;269.06873135676443;193.22956486091118;348.5117891703336
2003-01-21 18:50:00;6.204194174829755;149.9;-15.6;213.0;OK;OK;NO;OFF;318.376384005323;231.0390959030465;409.67414667987276
2003-01-21 19:00:00;6.926224443296911;152.6;-15.4;464.0;OK;OK;NO;OFF;445.60098802775286;336.32961854631617;572.0676700056449
2003-01-21 19:10:00;7.235418301699523;149.9;-15.3;458.0;OK;OK;NO;OFF;521.5125692121101;404.4337826784869;648.8905871080619
2003-01-21 19:20:00;7.648870776082354;148.9;-15.3;510.0;OK;OK;NO;OFF;624.7458306744356;503.92087189127284;750.123950522331
2003-01-21 19:30:00;7.95793151019316;150.4;-15.2;683.0;OK;OK;NO;OFF;698.6564904956584;580.7635248293706;823.6681112039444
2003-01-21 19:40:00;8.47249117666992;150.9;-15.0;818.0;OK;OK;NO;OFF;852.0469408733114;716.2561958823756;968.054264981204
2003-01-21 19:50:00;8.3691681135398;150.1;-15.0;672.0;OK;OK;NO;OFF;821.1309760251;689.0107272274059;938.9708516262531
2003-01-21 20:00:00;8.161468282757777;150.6;-14.9;497.0;OK;OK;NO;OFF;758.9763257469629;634.2652405585832;880.520783152773
2003-01-21 20:10:00;7.953822334216857;142.4;-14.8;653.0;OK;OK;NO;OFF;697.6737972117512;579.741848671391;822.6902907792963
2003-01-21 20:20:00;7.848501173668926;143.2;-14.6;712.0;OK;OK;NO;OFF;672.4866556240929;553.555547748024;797.6280441086016
2003-01-21 20:30:00;8.052964770492252;145.4;-14.4;735.0;OK;OK;NO;OFF;726.5064010800959;605.6659029380978;849.9861520090968
2003-01-21 20:40:00;8.566973757544025;143.8;-14.2;686.0;OK;OK;NO;OFF;878.2560158274167;747.6327338416165;998.3526991480065
2003-01-21 20:50:00;8.874339301092576;143.7;-14.0;916.0;OK;OK;NO;OFF;963.5179391856207;849.7051640747005;1096.917901328058
2003-01-21 21:00:00;8.770021404711478;143.7;-13.9;862.0;OK;OK;NO;OFF;934.5805886177967;815.0624351679722;1063.4655031539069
2003-01-21 21:10:00;8.97406774286629;146.0;-13.7;884.0;OK;OK;NO;OFF;991.182194134225;882.8237898571432;1128.8985648502035
2003-01-21 21:20:00;8.868639293550263;146.0;-13.5;744.0;OK;OK;NO;OFF;961.9367808013626;847.8122595692907;1095.0900373802986
2003-01-21 21:30:00;9.073722002711543;145.1;-13.4;787.0;OK;OK;NO;OFF;1019.4240707193915;907.6220461554502;1154.1923498400415
2003-01-21 21:40:00;9.175655132836853;145.3;-13.3;797.0;OK;OK;NO;OFF;1048.354844250274;932.3901184588677;1179.5848273275788
2003-01-21 21:50:00;9.277562416469658;148.4;-13.2;1009.0;OK;OK;NO;OFF;1077.2782820011182;957.151910490166;1204.9708662168089
2003-01-21 22:00:00;9.378241919934696;150.7;-13.0;964.0;OK;OK;NO;OFF;1105.8532498292227;981.6153721559532;1230.0510538069436
2003-01-21 22:10:00;9.273996180324918;150.3;-12.9;987.0;OK;OK;NO;OFF;1076.2661089212345;956.2853738246539;1204.082484089141
2003-01-21 22:20:00;8.657948190843735;151.1;-13.1;1000.0;OK;OK;NO;OFF;903.4919452357848;777.8442578425565;1027.526149456971
2003-01-21 22:30:00;8.552685366299647;151.4;-12.9;851.0;OK;OK;NO;OFF;874.2924755257767;742.8877295656106;993.7707341184511
2003-01-21 22:40:00;8.035405502167128;150.7;-12.7;628.0;OK;OK;NO;OFF;721.2517497990679;601.0376339289803;845.0446918640241
2003-01-21 22:50:00;7.210338660947941;151.4;-12.6;495.0;OK;OK;NO;OFF;515.0320253470519;398.56500215429026;642.6070517765015
2003-01-21 23:00:00;6.69445812828972;150.7;-12.5;485.0;OK;OK;NO;OFF;403.5400173308157;301.1093331934963;516.8799787835098
2003-01-21 23:10:00;6.178709744900413;148.2;-12.4;307.0;OK;OK;NO;OFF;314.10788171352067;227.58106872994077;404.49791225513013
2003-01-21 23:20:00;5.662369922515254;150.1;-12.2;200.0;OK;OK;NO;OFF;236.14448769155868;170.97092125626503;305.75664457974244
2003-01-21 23:30:00;5.042725131334832;154.5;-11.9;96.0;OK;OK;NO;OFF;154.07200414125762;111.05400310594322;205.83550491774344
2003-01-21 23:40:00;5.041438967883948;160.1;-11.7;147.0;OK;OK;NO;OFF;153.90602410184786;110.9295180763859;205.63840362094436
2003-01-21 23:50:00;5.143014403663827;165.4;-11.5;134.0;OK;OK;NO;OFF;167.01438511321658;120.76078883491245;221.2045823219447
2003-01-22 00:00:00;4.935408284531723;171.3;-11.2;114.0;OK;OK;NO;OFF;143.20731055289764;102.86774575107822;191.64118342843676
2003-01-22 00:10:00;3.804377219326537;175.6;-11.2;43.0;OK;OK;NO;OFF;48.01425861861382;33.43875615615273;70.44945012011308
2003-01-22 00:20:00;3.495914201543304;185.6;-11.2;28.0;OK;OK;NO;OFF;32.0;22.0;47.0
2003-01-22 00:30:00;3.1874511837600714;187.8;-11.2;4.0;OK;OK;NO;OFF;32.0;22.0;47.0
2003-01-22 00:40:00;2.776874058586247;185.7;-11.4;0.0;OK;OK;NO;OFF;32.0;22.0;47.0
2003-01-22 00:50:00;2.4692762291676478;190.9;-11.7;0.0;OK;OK;NO;OFF;32.0;22.0;47.0
2003-01-22 01:00:00;1.0295218040936827;204.7;-12.2;0.0;OK;OK;NO;OFF;32.0;22.0;47.0
2003-01-22 01:10:00;2.1658760534490846;348.6;-13.6;0.0;OK;OK;NO;OFF;32.0;22.0;47.0
2003-01-22 01:20:00;3.406146192758467;359.0;-14.2;19.0;OK;OK;NO;OFF;32.0;22.0;47.0
2003-01-22 01:30:00;3.510266694829956;1.3;-14.4;20.0;OK;OK;NO;OFF;32.0;22.0;47.0
2003-01-22 01:40:00;4.6471388528302855;357.6;-14.6;106.0;OK;OK;NO;OFF;117.3620089001189;83.34018450231206;156.0321011512749
2003-01-22 01:50:00;4.232968661412594;2.4;-14.4;93.0;OK;OK;NO;OFF;80.126439727748;56.31213491750968;110.80996502478106
2003-01-22 02:00:00;4.1291936506306675;4.6;-14.3;45.0;OK;OK;NO;OFF;70.78384199765881;49.66850986500182;100.22168759734666
2003-01-22 02:10:00;4.232423491896434;354.4;-14.3;51.0;OK;OK;NO;OFF;80.0773595161844;56.27723343373113;110.75434078500899
2003-01-22 02:20:00;5.580887033122476;342.0;-15.2;146.0;OK;OK;NO;OFF;224.52334727625768;163.11437562338546;290.6655298432529
2003-01-22 02:30:00;5.787586552867752;342.3;-15.2;340.0;OK;OK;NO;OFF;254.00296147054794;183.0442556420606;328.94750771245805
2003-01-22 02:40:00;5.2722006956439165;341.9;-15.4;143.0;OK;OK;NO;OFF;183.68594098687163;133.26445574015372;241.00205492191006
2003-01-22 02:50:00;5.687177993593942;339.6;-15.6;131.0;OK;OK;NO;OFF;239.68263023395792;173.36290494690112;310.3512465855059
2003-01-22 03:00:00;6.103161558964398;345.7;-15.9;362.0;OK;OK;NO;OFF;301.45397477098805;217.32980234611694;389.1530478868438
2003-01-22 03:10:00;6.933405138590099;349.3;-16.2;444.0;OK;OK;NO;OFF;446.90414122454536;337.4208303440699;573.777521562755
2003-01-22 03:20:00;6.937006674275039;350.7;-16.6;386.0;OK;OK;NO;OFF;447.5577482290987;337.96813642920137;574.6351114126855
2003-01-22 03:30:00;6.420988590479649;352.1;-16.8;337.0;OK;OK;NO;OFF;354.68826002598496;260.45631191978526;453.70804190492856
2003-01-22 03:40:00;6.319068029803869;354.8;-17.0;215.0;OK;OK;NO;OFF;337.61712490416534;246.6265315679314;433.00658944074735
2003-01-22 03:50:00;6.941519136794077;358.5;-17.1;549.0;OK;OK;NO;OFF;448.37667031351987;338.65387118560676;575.7096091805963
2003-01-22 04:00:00;6.5254015345365755;6.4;-16.9;450.0;OK;OK;NO;OFF;372.85961221778444;275.4187082526942;476.6245900967414
2003-01-22 04:10:00;6.319068029803869;2.4;-17.0;402.0;OK;OK;NO;OFF;337.61712490416534;246.6265315679314;433.00658944074735
2003-01-22 04:20:00;6.735186530654202;352.1;-17.2;406.0;OK;OK;NO;OFF;410.93141128007187;307.2986103246316;526.5781374378086
2003-01-22 04:30:00;7.047877515279915;351.2;-17.4;332.0;OK;OK;NO;OFF;473.0522940064897;360.5481574522771;601.9035042686924
2003-01-22 04:40:00;6.9451375744790615;354.3;-17.5;579.0;OK;OK;NO;OFF;449.0333446944889;339.2037457771435;576.5712236980437
2003-01-22 04:50:00;6.738698785527484;358.2;-17.6;471.0;OK;OK;NO;OFF;411.56881559527926;307.83234888308;527.4144679349048
2003-01-22 05:00:00;7.25706023056806;358.3;-17.6;502.0;OK;OK;NO;OFF;527.1048131659303;409.4981188030665;654.312826845686
2003-01-22 05:10:00;6.73343314651232;2.9;-17.0;301.0;OK;OK;NO;OFF;410.613206975836;307.03215792921657;526.1606254166464
2003-01-22 05:20:00;5.904702913095419;358.8;-17.0;231.0;OK;OK;NO;OFF;270.7061696812195;194.33656541828924;350.63815274096396
2003-01-22 05:30:00;6.209825213152419;358.4;-16.3;274.0;OK;OK;NO;OFF;319.3195520515441;231.80318140884586;410.8178871713662
2003-01-22 05:40:00;6.207409408507479;3.5;-16.0;239.0;OK;OK;NO;OFF;318.9149180184477;231.47537662253987;410.3272043818644
2003-01-22 05:50:00;6.730806490054455;2.6;-16.7;335.0;OK;OK;NO;OFF;410.1365211369049;306.63299901793573;525.5351716895213
2003-01-22 06:00:00;6.217095259065417;359.1;-17.2;268.0;OK;OK;NO;OFF;320.53724488309575;232.78966674073578;412.2945324025389
2003-01-22 06:10:00;6.014562222316821;354.5;-17.8;289.0;OK;OK;NO;OFF;286.6140716387262;205.3076023402339;371.15731725303766
2003-01-22 06:20:00;6.836134940943079;351.9;-16.9;508.0;OK;OK;NO;OFF;429.2515374249395;322.6391994701142;550.615753500415
2003-01-22 06:30:00;6.6307048470868795;347.4;-17.1;319.0;OK;OK;NO;OFF;391.97006639802777;291.4210885662606;501.6991860211485
2003-01-22 06:40:00;6.4260059698140415;334.6;-17.4;292.0;OK;OK;NO;OFF;355.5286435561278;261.13712895686297;454.7271399073043
2003-01-22 06:50:00;6.321536898205018;334.6;-17.3;305.0;OK;OK;NO;OFF;338.0306468254985;246.96153666875827;433.5080502010476
2003-01-22 07:00:00;6.424331767700931;339.6;-17.2;374.0;OK;OK;NO;OFF;355.24822388119026;260.9099535240023;454.3870866812409
2003-01-22 07:10:00;6.21628579414395;339.0;-17.1;306.0;OK;OK;NO;OFF;320.401663946736;232.67982902014052;412.1301190645229
2003-01-22 07:20:00;5.388851126338705;343.9;-17.3;185.0;OK;OK;NO;OFF;198.73973766457033;144.55480324842773;258.8784384766773
2003-01-22 07:30:00;4.559203189981306;346.8;-17.2;122.0;OK;OK;NO;OFF;109.47798276888904;77.38336475871616;145.1696651482471
2003-01-22 07:40:00;5.068070782987664;352.5;-15.8;149.0;OK;OK;NO;OFF;157.34287321883366;113.50715491412525;209.71966194736498
2003-01-22 07:50:00;5.6893878939498626;353.1;-15.9;161.0;OK;OK;NO;OFF;239.9978075985722;173.57598260185162;310.76053324772334
2003-01-22 08:00:00;5.482501061442595;348.8;-15.9;194.0;OK;OK;NO;OFF;210.82530883251826;153.6189816243887;273.2300542386155
2003-01-22 08:10:00;5.381848518065429;340.2;-16.3;145.0;OK;OK;NO;OFF;197.8360475493124;143.8770356619843;257.8053064648085
2003-01-22 08:20:00;4.863731962891562;339.7;-16.2;130.0;OK;OK;NO;OFF;136.781044183905;98.012344494506;182.787216431158
2003-01-22 08:30:00;5.072674236563917;332.7;-16.5;171.0;OK;OK;NO;OFF;157.93695121528327;113.95271341146245;210.4251295681489
2003-01-22 08:40:00;5.591020304639584;342.5;-16.6;181.0;OK;OK;NO;OFF;225.96856076886021;164.09142136486324;292.5422718716748
2003-01-22 08:50:00;5.691601233170976;350.1;-16.2;258.0;OK;OK;NO;OFF;240.31347541628136;173.78939183072544;311.1704568081851
2003-01-22 09:30:00;5.58811757438605;357.9;-16.2;179.0;OK;OK;NO;OFF;225.5545715729021;163.8115413450606;292.00466900030386
2003-01-22 09:40:00;6.416819386924166;3.6;-16.3;246.0;OK;OK;NO;OFF;353.98994128858686;259.89058534771596;452.86121994236225
2003-01-22 09:50:00;6.209825213152419;7.1;-16.3;343.0;OK;OK;NO;OFF;319.3195520515441;231.80318140884586;410.8178871713662
2003-01-22 10:00:00;5.277666598031269;10.2;-16.2;133.0;OK;OK;NO;OFF;184.391318435624;133.79348882671798;241.83969064230348
2003-01-22 10:10:00;5.07004164485577;9.0;-16.1;85.0;OK;OK;NO;OFF;157.59721393292784;113.6979104496959;210.0216915453518
2003-01-22 10:20:00;5.176198200575425;4.3;-16.5;163.0;OK;OK;NO;OFF;171.29677077374004;123.97257808030503;226.2899152938163
2003-01-22 10:30:00;4.969795826346297;3.3;-16.6;143.0;OK;OK;NO;OFF;146.2903859454203;105.19718049209533;195.88897619146795
2003-01-22 10:40:00;4.656764645321708;8.4;-16.2;131.0;OK;OK;NO;OFF;118.22502621388503;83.99224202826869;157.2211472280194
2003-01-22 10:50:00;4.861210751028984;13.0;-15.8;101.0;OK;OK;NO;OFF;136.5550005110317;97.84155594166839;182.4757784818659
2003-01-22 11:10:00;5.270156810695677;15.2;-15.1;183.0;OK;OK;NO;OFF;183.4221766076049;133.06663245570368;240.68883472153084
2003-01-22 11:20:00;6.086644126215046;14.5;-13.8;201.0;OK;OK;NO;OFF;298.6873953442251;215.08852281051145;385.79813258198436
2003-01-22 11:30:00;4.953119609912135;13.4;-14.0;143.0;OK;OK;NO;OFF;144.79525050346916;104.06752260262114;193.82901180477973
2003-01-22 11:40:00;3.820980834549346;11.0;-14.6;49.0;OK;OK;NO;OFF;48.984868948478336;34.13204924891309;71.87070096027185
2003-01-22 11:50:00;4.338448545936467;14.2;-14.8;57.0;OK;OK;NO;OFF;89.62252286276839;63.06490514685753;121.57219257780417
2003-01-22 12:00:00;4.02752033911958;15.9;-14.6;59.0;OK;OK;NO;OFF;61.63045485583287;43.15943456414782;89.8478488366106
2003-01-22 12:10:00;3.408341299503039;14.2;-14.7;11.0;OK;OK;NO;OFF;32.0;22.0;47.0
2003-01-22 12:20:00;3.0968952379730004;5.6;-14.3;0.0;OK;OK;NO;OFF;32.0;22.0;47.0
2003-01-22 12:30:00;3.510719019645842;12.1;-14.5;27.0;OK;OK;NO;OFF;32.0;22.0;47.0
2003-01-22 12:40:00;3.715317654008361;14.2;-14.1;26.0;OK;OK;NO;OFF;42.808034979299656;29.72002498521404;62.82605121968878
2003-01-22 12:50:00;3.2965766162736942;4.3;-12.7;15.0;OK;OK;NO;OFF;32.0;22.0;47.0
2003-01-22 13:00:00;2.984089279213944;3.9;-11.8;0.0;OK;OK;NO;OFF;32.0;22.0;47.0
2003-01-22 13:10:00;3.1890752595439262;4.9;-11.6;6.0;OK;OK;NO;OFF;32.0;22.0;47.0
2003-01-22 13:20:00;3.1870456814105825;2.1;-11.1;8.0;OK;OK;NO;OFF;32.0;22.0;47.0
2003-01-22 13:30:00;3.7001442139433087;2.1;-10.9;31.0;OK;OK;NO;OFF;41.92102950072845;29.086449643377467;61.52722176892381
2003-01-22 13:40:00;4.108661845523216;3.1;-10.4;63.0;OK;OK;NO;OFF;68.93541630879422;48.35407381958699;98.12680514996677
2003-01-22 13:50:00;4.108140739316153;3.7;-10.3;58.0;OK;OK;NO;OFF;68.88850245515492;48.32071285699905;98.07363611584225
2003-01-22 14:00:00;3.183001972593724;352.1;-10.1;5.0;OK;OK;NO;OFF;32.0;22.0;47.0
2003-01-22 14:10:00;3.3900761533933936;340.2;-10.5;20.0;OK;OK;NO;OFF;32.0;22.0;47.0
2003-01-22 14:20:00;2.980671727898776;339.9;-10.9;0.0;OK;OK;NO;OFF;32.0;22.0;47.0
2003-01-22 14:30:00;2.8789881659768386;337.1;-11.2;0.0;OK;OK;NO;OFF;32.0;22.0;47.0
2003-01-22 14:40:00;1.9523577072521061;314.5;-10.7;0.0;OK;OK;NO;OFF;32.0;22.0;47.0
2003-01-22 14:50:00;1.8470251720357576;315.0;-9.6;0.0;OK;OK;NO;OFF;32.0;22.0;47.0
2003-01-22 15:00:00;2.6713081535951195;320.1;-10.6;0.0;OK;OK;NO;OFF;32.0;22.0;47.0
2003-01-22 15:10:00;3.391798862781366;299.1;-10.9;23.0;OK;OK;NO;OFF;32.0;22.0;47.0
2003-01-22 15:20:00;4.5235487090988915;295.9;-11.1;81.0;OK;OK;NO;OFF;106.28131773146097;74.96810673043717;140.76537109667956
2003-01-22 15:30:00;4.828903200729639;297.0;-10.6;111.0;OK;OK;NO;OFF;133.65841040704277;95.65302119643232;178.48492100525894
2003-01-22 15:40:00;4.933525618591077;288.9;-10.9;121.0;OK;OK;NO;OFF;143.03851683495046;102.74021271974036;191.40862319482062
2003-01-22 15:50:00;5.037588335132856;288.7;-11.1;136.0;OK;OK;NO;OFF;153.40909801104672;110.55682350828505;205.048303888118
2003-01-22 16:00:00;4.419616699987841;299.1;-10.9;99.0;OK;OK;NO;OFF;96.92988333502538;68.2612503715736;129.8538677796954
2003-01-22 16:10:00;4.417371957451998;288.0;-10.5;87.0;OK;OK;NO;OFF;96.72779492894398;68.11754306058239;129.62483425280317
2003-01-22 16:20:00;4.624592532462846;286.2;-10.8;105.0;OK;OK;NO;OFF;115.3405789912405;81.81288190449283;153.24701994348692
2003-01-22 16:30:00;4.82829027907544;285.9;-10.5;137.0;OK;OK;NO;OFF;133.60345784079675;95.61150147971308;178.40920858065329
2003-01-22 16:40:00;4.61931632419377;291.6;-9.9;120.0;OK;OK;NO;OFF;114.86753128204603;81.45546807976811;152.5952653219301
2003-01-22 16:50:00;4.824619271935715;277.7;-9.9;123.0;OK;OK;NO;OFF;133.27432725509536;95.36282503718316;177.95573977368693
2003-01-22 17:00:00;4.411779987479588;281.0;-9.5;90.0;OK;OK;NO;OFF;96.22436423231174;67.75954789853279;129.05427946328663
2003-01-22 17:10:00;4.6146465123805145;284.4;-9.1;132.0;OK;OK;NO;OFF;114.44885111098891;81.13913195052496;152.0184170862514
2003-01-22 17:20:00;4.612318674662916;284.5;-8.7;119.0;OK;OK;NO;OFF;114.24014473634853;80.98144268968555;151.7308660811913
2003-01-22 17:30:00;4.6105758750733585;283.6;-8.4;72.0;OK;OK;NO;OFF;114.08389098149635;80.86338429713058;151.51558313006166
2003-01-22 17:40:00;4.200746908400171;278.9;-8.4;79.0;OK;OK;NO;OFF;77.22559804837728;54.24931416773495;107.52234445482759
2003-01-22 17:50:00;4.81488421700278;278.8;-8.3;166.0;OK;OK;NO;OFF;132.40151382544022;94.70336600144373;176.75319682616208
2003-01-22 18:00:00;5.43091767390249;270.5;-8.5;182.0;OK;OK;NO;OFF;204.16844675879454;148.62633506909592;265.32503052606853
2003-01-22 18:10:00;5.120928562912854;273.1;-8.1;138.0;OK;OK;NO;OFF;164.16419627001306;118.62314720250978;217.8199830706405
2003-01-22 18:20:00;5.021669666349219;264.6;-8.6;117.0;OK;OK;NO;OFF;151.3547858081582;109.01608935611864;202.60880814718786
2003-01-22 18:30:00;5.127385013756127;265.5;-9.1;127.0;OK;OK;NO;OFF;164.9974044945801;119.24805337093508;218.80941783731387
2003-01-22 18:40:00;5.435714398838373;266.7;-9.2;182.0;OK;OK;NO;OFF;204.78746652128953;149.09059989096716;266.0601164940313
