MAE_median,RMSE_median,MeanPinball,CRPS_approx,Cov_80,Width_80,Cov_90,Width_90,Cov_95,Width_95,Model,Target,LeadTime,Fold,CrossingRate_before_fix,SelectedMinSamplesLeaf
0.6209005376344087,0.8487246124285164,0.19544104114971053,0.39088208229942106,0.8131720430107527,1.9465860215053763,0.8911290322580645,2.5865994623655912,0.9368279569892473,3.1853897849462363,QRF,mwp,12h,5,,20.0
0.4781977750218422,0.6233134524284872,0.14649590012812114,0.2929918002562423,0.8545197740112994,1.803673245720306,0.9364406779661016,2.4544465557024493,0.9675141242937854,3.0044647660521604,QR,mwp,12h,6,0.014124293785310734,
0.5504519774011299,0.6947606587029492,0.16673340395480227,0.33346680790960453,0.8432203389830508,1.8933757062146892,0.9265536723163842,2.4401553672316387,0.961864406779661,2.9747881355932204,QRF,mwp,12h,6,,20.0
1.1541174725424155,1.4183355791401773,0.3336580859353795,0.667316171870759,0.7862903225806451,3.225685362983193,0.8870967741935484,4.381575719800891,0.9516129032258065,5.342282087738614,QR,mwp,24h,1,0.0,
1.1153763440860216,1.4352090440071785,0.33501561207609587,0.6700312241521917,0.8198924731182796,3.6762499999999996,0.9193548387096774,4.651357526881721,0.9650537634408602,5.504758064516129,QRF,mwp,24h,1,,20.0
1.1401472253567102,1.493118498628564,0.3434713926578133,0.6869427853156266,0.7916666666666666,3.4445334622386357,0.9211309523809523,4.40492639269749,0.9494047619047619,5.268907849079659,QR,mwp,24h,2,0.0,
1.1268154761904763,1.4842110498430439,0.34229864926739934,0.6845972985347987,0.8229166666666666,3.509255952380952,0.9122023809523809,4.64357142857143,0.9389880952380952,5.629880952380952,QRF,mwp,24h,2,,20.0
1.160370149891144,1.5093905059073849,0.3605064365230846,0.7210128730461692,0.7043010752688172,3.1185882873575497,0.7876344086021505,3.9584699955691662,0.8629032258064516,4.698013338070083,QR,mwp,24h,3,0.0013440860215053765,
1.2795967741935483,1.6349733646839042,0.3942402036807279,0.7884804073614557,0.6505376344086021,3.2413306451612907,0.760752688172043,4.322701612903226,0.8575268817204301,5.289072580645161,QRF,mwp,24h,3,,40.0
1.0223157843888444,1.3340851590748417,0.3120928565834432,0.6241857131668864,0.7527777777777778,3.0278526967541057,0.8666666666666667,3.8751581710795246,0.9166666666666666,4.654250663767144,QR,mwp,24h,4,0.004166666666666667,
1.093375,1.455307575356113,0.3423560363247864,0.6847120726495728,0.7083333333333334,2.8945,0.8291666666666667,3.695222222222222,0.8722222222222222,4.368527777777778,QRF,mwp,24h,4,,40.0
0.9039739762738122,1.1802104090096663,0.2717503412687789,0.5435006825375578,0.7526881720430108,2.656910757395535,0.8481182795698925,3.4173764610523323,0.9206989247311828,4.17241412381118,QR,mwp,24h,5,0.0,
0.9148655913978494,1.2043219660246434,0.27993721567411084,0.5598744313482217,0.7056451612903226,2.5623790322580646,0.8682795698924731,3.292661290322581,0.9381720430107527,3.919395161290322,QRF,mwp,24h,5,,20.0
0.6995082922854426,0.8786184837961297,0.21397624769116283,0.42795249538232566,0.8376436781609196,2.7059084741398216,0.9310344827586207,3.4458984408407054,0.9655172413793104,4.157979126691487,QR,mwp,24h,6,0.004310344827586207,
0.8205172413793103,1.0132470282363946,0.24473126657824934,0.4894625331564987,0.728448275862069,2.2164080459770115,0.8548850574712644,2.943031609195403,0.8951149425287356,3.5716666666666663,QRF,mwp,24h,6,,20.0
1.1500665336260216,1.3573659135780827,0.32932465217197193,0.6586493043439439,0.8508064516129032,3.9067749625388344,0.9489247311827957,5.145908461677696,0.9905913978494624,6.273817460614142,QR,mwp,48h,1,0.004032258064516129,
1.1264381720430108,1.3823124714829147,0.3308021608767576,0.6616043217535152,0.8400537634408602,3.9038037634408598,0.9301075268817204,4.9867069892473115,0.978494623655914,5.845806451612904,QRF,mwp,48h,1,,40.0
1.1276037558271832,1.4854436550592336,0.35291717479874546,0.7058343495974909,0.8407738095238095,4.091600806731607,0.9241071428571429,5.213069185939652,0.9672619047619048,6.127143598086361,QR,mwp,48h,2,0.0,
0.9823511904761905,1.2553851856246012,0.30826751373626377,0.6165350274725275,0.8422619047619048,3.761904761904762,0.9300595238095238,4.984255952380953,0.9732142857142857,6.015119047619048,QRF,mwp,48h,2,,40.0
1.3762240340808902,1.6946817824898985,0.4113268950701492,0.8226537901402984,0.6384408602150538,3.673610993110253,0.771505376344086,4.654904886348588,0.9045698924731183,5.459703508677965,QR,mwp,48h,3,0.0013440860215053765,
1.609435483870968,1.9592355734464564,0.4640608457402813,0.9281216914805626,0.6948924731182796,3.8121505376344085,0.8293010752688172,4.808266129032258,0.8884408602150538,5.682043010752689,QRF,mwp,48h,3,,40.0
1.3244176677461352,1.6557675414363804,0.39948653144045043,0.7989730628809009,0.6694444444444444,3.3965487526594997,0.7583333333333333,4.20768894933744,0.8305555555555556,4.872204928275102,QR,mwp,48h,4,0.0,
1.5454861111111111,1.8751630669831831,0.4735665064102564,0.9471330128205128,0.5972222222222222,3.313819444444445,0.7263888888888889,4.203625000000001,0.8069444444444445,4.983611111111111,QRF,mwp,48h,4,,40.0
1.0953313649079046,1.3481942099837403,0.31700793640014463,0.6340158728002893,0.7405913978494624,3.1726229004784554,0.8776881720430108,4.004082212051893,0.9610215053763441,4.7237191404162555,QR,mwp,48h,5,0.0,
1.2320967741935482,1.4692078730368785,0.3546249224565756,0.7092498449131512,0.6612903225806451,2.8470833333333334,0.7876344086021505,3.5576881720430107,0.8655913978494624,4.12866935483871,QRF,mwp,48h,5,,20.0
0.8332691637651602,1.083330902540982,0.2585118455606639,0.5170236911213278,0.8169642857142857,3.108153787902419,0.8854166666666666,3.828564888150565,0.9315476190476191,4.464722160765689,QR,mwp,48h,6,0.005952380952380952,
0.9251190476190475,1.1516131284502829,0.3005638450091575,0.601127690018315,0.6741071428571429,2.7661011904761907,0.7708333333333334,3.348050595238095,0.8467261904761905,3.808348214285714,QRF,mwp,48h,6,,20.0
