timestamp;alarm status;wind speed [m/s];reference power [kW];temperature [C];power [kW];P10 limit [kW]
2003-04-10 19:40:00;0.0;9.582599664958337;1161.50504887713;4.3;1137.0;1032.6243011494546
2003-04-10 19:50:00;0.0;8.878647279431194;964.7129544586259;4.1;1009.0;851.135792288057
2003-04-10 20:00:00;0.0;9.182432558929156;1050.2784208063717;4.0;999.0;934.0369214097715
2003-04-10 20:10:00;0.0;8.980620854337307;993.0;4.0;993.0;885.0
2003-04-10 20:20:00;0.0;8.47813144411094;853.6115276019474;3.8;858.0;718.1292614128276
2003-04-10 20:30:00;0.0;9.286690402276882;1079.8689970106275;3.7;1021.0;959.3698607501055
2003-04-10 20:40:00;0.0;10.195170985108316;1326.5588088970485;3.7;1409.0;1195.886125256436
2003-04-10 20:50:00;0.0;10.297353244796472;1355.3290014613208;3.6;1359.0;1225.2868973837606
2003-04-10 21:00:00;0.0;9.995693996955035;1270.3945453661242;3.5;1184.0;1138.4908641686693
2003-04-10 21:10:00;0.0;9.692794178865489;1190.4740191888611;3.5;1310.0;1060.728526078746
2003-04-10 21:20:00;0.0;9.592983562912858;1164.234865642945;3.4;1092.0;1035.272630847633
2003-04-10 21:30:00;0.0;8.887203470744808;967.086406341349;3.3;816.0;853.9772013504943
2003-04-10 21:40:00;0.0;8.887203470744808;967.086406341349;3.3;982.0;853.9772013504943
2003-04-10 21:50:00;0.0;9.187961148716244;1051.8475512635525;3.5;1152.0;935.3802777004515
2003-04-10 22:00:00;0.0;8.685221573682425;911.0574681973526;3.3;771.0;786.9014229199511
2003-04-10 22:10:00;0.0;7.981173001160761;705.0225496063289;3.0;778.0;586.7430403817334
2003-04-10 22:20:00;0.0;8.184216028106553;765.7836406660256;2.9;776.0;640.261087474049
2003-04-10 22:30:00;0.0;8.587338039223605;883.9049828643967;3.0;953.0;754.3954688475899
2003-04-10 22:40:00;0.0;8.789393051911217;939.9542029787226;3.0;748.0;821.4955281050239
2003-04-10 22:50:00;0.0;8.387308334996256;826.5594788618561;2.8;849.0;693.7921237657408
2003-04-10 23:00:00;0.0;8.58941215029737;884.4803326494317;2.8;765.0;755.08425639166
2003-04-10 23:10:00;0.0;8.386295436207952;826.2563665785331;2.9;782.0;693.5251440724827
2003-04-10 23:20:00;0.0;7.781937020424371;656.5681000013583;2.7;537.0;537.0055122328172
2003-04-10 23:30:00;0.0;8.186193489017844;766.3754003748189;2.7;550.0;640.7823062904034
2003-04-10 23:40:00;0.0;7.783818647051631;657.0180836136672;2.5;539.0;537.4733464347051
2003-04-10 23:50:00;0.0;7.481457799878972;584.7096754202698;2.4;711.0;462.2965055195864
2003-04-11 00:00:00;0.0;6.975953894481743;454.62589308781355;2.4;395.0;343.886736849356
2003-04-11 00:10:00;0.0;6.9767979811128225;454.7790780019129;2.3;287.0;344.0150081730304
2003-04-11 00:20:00;0.0;6.776212384230544;418.3767867007314;2.1;416.0;313.53308952303007
2003-04-11 00:30:00;0.0;6.6775017448837595;400.46277141808673;1.8;407.0;298.5325624402001
2003-04-11 00:40:00;0.0;6.475938407338345;363.89205308103004;1.7;362.0;267.9125493314674
2003-04-11 00:50:00;0.0;6.577124944953006;382.2463811699665;1.7;457.0;283.2788378588071
2003-04-11 01:00:00;0.0;6.476723988519986;364.025606997746;1.6;382.0;268.02144234316756
2003-04-11 01:10:00;0.0;6.577922800840611;382.3911761247807;1.6;331.0;283.40008374404715
2003-04-11 01:20:00;0.0;6.679121613161235;400.75674525181523;1.6;461.0;298.7787251449266
2003-04-11 01:30:00;0.0;6.578721044013406;382.53604136414447;1.5;301.0;283.52138848294294
2003-04-11 01:40:00;0.0;6.681554365739555;401.19824139807986;1.3;520.0;299.1484175223482
2003-04-11 01:50:00;0.0;6.479870129758493;364.5965689791589;1.2;316.0;268.49954457375725
2003-04-11 02:00:00;0.0;6.584319617903475;383.55207103319935;0.8;398.0;284.3721737662614
2003-04-11 02:10:00;0.0;6.78691406768512;420.3189291306045;0.8;538.0;315.1593670302425
2003-04-11 02:20:00;0.0;6.686430524642872;402.0831671334683;0.7;323.0;299.88942127000314
2003-04-11 02:30:00;0.0;6.687244602757039;402.2309060993483;0.6;443.0;300.0131323601137
2003-04-11 02:40:00;0.0;6.992061762814401;458.6295821424382;0.5;451.0;347.4869495881921
2003-04-11 02:50:00;0.0;6.4869713629804515;365.88530139245916;0.3;390.0;269.57868094621307
2003-04-11 03:00:00;0.0;6.285019740109488;331.9142230540799;0.2;339.0;242.00645918305207
2003-04-11 03:10:00;0.0;5.880251743193039;267.21892860678696;0.1;357.0;191.97899398768695
2003-04-11 03:20:00;0.0;5.5767811766396305;223.93776746842562;0.0;204.0;162.7184906828793
2003-04-11 03:30:00;0.0;5.5767811766396305;223.93776746842562;0.0;249.0;162.7184906828793
2003-04-11 03:40:00;0.0;5.475385155246183;209.9069975633671;0.0;163.0;152.93024817252532
2003-04-11 03:50:00;0.0;5.069801069672391;157.56616758466564;0.0;165.0;113.67462568849923
2003-04-11 04:00:00;0.0;4.765613005492049;127.98401691369128;0.0;172.0;91.3657016681223
2003-04-11 04:10:00;0.0;4.766194709862244;128.03617063957094;-0.1;112.0;91.40510670545359
2003-04-11 04:20:00;0.0;5.477391158413472;210.16587327977308;-0.3;151.0;153.1244049598298
2003-04-11 04:30:00;0.0;5.681646059057196;238.89366228622242;-0.5;276.0;172.82951816533347
2003-04-11 04:40:00;0.0;5.58087047685958;224.52098601173577;-0.6;244.0;163.11277927553968
2003-04-11 04:50:00;0.0;5.2758141976959685;184.15226524184473;-0.5;174.0;133.61419893138356
2003-04-11 05:00:00;0.0;5.175622052535166;171.22241857973052;-0.7;229.0;123.9168139347979
2003-04-11 05:10:00;0.0;4.66935096400988;119.35347469790852;-0.9;123.0;84.84484754953088
2003-04-11 05:20:00;0.0;4.5689624238453606;110.35296400303436;-1.1;126.0;78.04446169118151
2003-04-11 05:30:00;0.0;4.667637126100739;119.19981755332586;-0.6;147.0;84.72875104029065
2003-04-11 05:40:00;0.0;4.258632898524809;82.43692509009507;0.0;124.0;57.95514673073427
2003-04-11 05:50:00;0.0;4.562820962705152;109.80234052963779;0.0;138.0;77.62843506683744
2003-04-11 06:00:00;0.0;4.563377913697893;109.85227494803327;-0.1;109.0;77.66616329406958
2003-04-11 06:10:00;0.0;4.561707875885918;109.70254477800691;0.2;103.0;77.5530338322719
2003-04-11 06:20:00;0.0;4.8676031079444195;137.12811848533977;-0.1;134.0;98.2745784111456
2003-04-11 06:30:00;0.0;4.566725340472206;110.15239436836883;-0.7;138.0;77.89292018943422
2003-04-11 06:40:00;0.0;4.464696381487665;100.98829129740497;-0.6;66.0;71.14722936704354
2003-04-11 06:50:00;0.0;4.3637597697845525;91.90122734747162;-0.7;60.0;64.6853172248687
2003-04-11 07:00:00;0.0;4.366432496470889;92.1418460675736;-1.2;103.0;64.85642387027455
2003-04-11 07:10:00;0.0;4.572326284750433;110.65455685419604;-1.7;118.0;78.27233184539257
2003-04-11 07:20:00;0.0;4.571203897154618;110.55392722512308;-1.5;106.0;78.196300570093
2003-04-11 07:30:00;0.0;4.470170176439818;101.48108300043285;-1.6;101.0;71.49765902253003
2003-04-11 07:40:00;0.0;4.268028699304136;83.28280490616923;-1.8;86.0;58.55666126660923
